Patch,project,bug,test,seed,total test,failing test,time,failures,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,5,0,0,0.003,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,6,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,7,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,8,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,9,0,0,0.003,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,10,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,11,0,0,0.003,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,12,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,13,0,0,0.004,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,14,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,15,0,0,0.003,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,16,0,0,0.003,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,17,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,18,0,0,0.003,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,19,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,20,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,21,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,22,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,23,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,24,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,25,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,26,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,27,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,28,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,29,0,0,0.002,,,,,,,,,,
patch1-Math-32-Jaid.patch,Math,32,DRR_Randoop,30,0,0,0.002,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,0,3,0,0.022,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,1,3,0,0.027,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,2,3,0,0.028,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,3,4,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,4,3,0,0.023,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,5,4,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,6,3,0,0.023,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,7,4,0,0.024,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,8,3,0,0.031,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,9,4,0,0.029,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,10,3,0,0.024,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,11,4,0,0.029,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,12,4,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,13,3,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,14,3,0,0.024,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,15,3,0,0.034,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,16,3,0,0.031,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,17,3,0,0.042,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,18,4,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,19,4,0,0.025,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,20,4,0,0.026,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,21,4,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,22,3,0,0.035,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,23,3,0,0.025,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,24,4,0,0.023,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,25,3,0,0.027,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,26,4,0,0.043,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,27,3,0,0.03,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,28,4,0,0.024,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Evosuite,29,3,0,0.028,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,1,1201,0,0.181,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,2,1201,0,0.15,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,3,1201,0,0.209,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,4,1201,0,0.175,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,5,1201,0,0.148,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,6,1201,0,0.173,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,7,1201,0,0.146,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,8,1201,0,0.146,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,9,1201,0,0.196,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,10,1201,0,0.151,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,11,1201,0,0.148,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,12,1201,0,0.158,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,13,1201,0,0.175,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,14,1201,0,0.156,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,15,1201,0,0.153,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,16,1201,0,0.172,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,17,1201,0,0.169,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,18,1201,0,0.143,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,19,1201,0,0.155,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,20,1201,0,0.143,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,21,1201,0,0.151,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,22,1201,0,0.143,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,23,1201,0,0.151,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,24,1201,0,0.145,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,25,1201,0,0.147,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,26,1201,0,0.143,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,27,1201,0,0.145,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,28,1201,0,0.141,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,29,1201,0,0.18,,,,,,,,,,
patch1-Math-35-ACS.patch,Math,35,DRR_Randoop,30,1201,0,0.269,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,0,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,1,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,2,3,0,0.03,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,3,4,0,0.026,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,4,3,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,5,4,0,0.03,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,6,3,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,7,4,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,8,3,0,0.023,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,9,4,0,0.023,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,10,3,0,0.026,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,11,4,0,0.03,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,12,4,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,13,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,14,3,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,15,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,16,3,0,0.031,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,17,3,0,0.04,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,18,4,0,0.033,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,19,4,0,0.025,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,20,4,0,0.027,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,21,4,0,0.029,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,22,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,23,3,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,24,4,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,25,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,26,4,0,0.032,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,27,3,0,0.028,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,28,4,0,0.024,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Evosuite,29,3,0,0.03,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,1,1201,0,0.249,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,2,1201,0,0.161,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,3,1201,0,0.165,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,4,1201,0,0.202,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,5,1201,0,0.154,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,6,1201,0,0.161,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,7,1201,0,0.166,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,8,1201,0,0.168,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,9,1201,0,0.157,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,10,1201,0,0.161,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,11,1201,0,0.196,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,12,1201,0,0.197,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,13,1201,0,0.141,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,14,1201,0,0.18,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,15,1201,0,0.172,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,16,1201,0,0.151,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,17,1201,0,0.206,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,18,1201,0,0.16,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,19,1201,0,0.168,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,20,1201,0,0.159,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,21,1201,0,0.156,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,22,1201,0,0.167,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,23,1201,0,0.178,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,24,1201,0,0.238,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,25,1201,0,0.163,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,26,1201,0,0.159,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,27,1201,0,0.158,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,28,1201,0,0.182,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,29,1201,0,0.172,,,,,,,,,,
patch1-Math-35-SimFix.patch,Math,35,DRR_Randoop,30,1201,0,0.161,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,0,5,0,0.593,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,1,4,0,0.388,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,2,5,0,0.411,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,3,5,0,0.417,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,4,4,0,0.391,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,5,4,0,0.428,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,6,4,0,0.387,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,7,5,0,0.378,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,8,5,0,0.408,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,9,5,0,0.495,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,10,5,0,0.477,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,11,4,0,0.401,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,12,4,0,0.622,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,13,4,0,0.42,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,14,4,0,0.38,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,15,4,0,0.387,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,16,5,0,0.405,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,18,5,0,0.428,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,19,5,0,0.412,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,20,5,0,0.385,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,21,5,0,0.414,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,22,5,0,0.412,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,23,4,0,0.401,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,24,4,0,0.399,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,25,4,0,0.414,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,26,5,0,0.425,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,27,5,0,0.401,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,28,5,0,0.393,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Evosuite,29,4,0,0.414,,,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,1,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,2,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,3,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,4,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,5,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,6,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,7,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,8,0,0,0.001,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,9,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,10,0,0,0.004,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,11,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,12,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,13,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,14,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,15,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,16,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,17,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,18,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,19,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,20,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,21,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,22,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,23,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,24,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,25,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,26,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,27,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,28,0,0,0.002,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,29,0,0,0.003,,,,,,,,,,
patch1-Math-39-Arja.patch,Math,39,DRR_Randoop,30,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,0,76,0,0.105,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,1,75,0,0.065,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,2,74,0,0.078,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,3,76,0,0.061,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,4,75,0,0.065,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,5,72,0,0.069,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,6,72,0,0.072,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,7,77,0,0.068,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,8,75,0,0.073,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,9,78,0,0.073,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,10,71,0,0.06,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,11,73,0,0.063,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,12,79,0,0.073,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,13,72,0,0.068,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,14,75,0,0.065,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,15,76,0,0.064,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,16,70,0,0.072,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,17,73,0,0.073,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,18,74,0,0.064,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,19,64,0,0.086,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,20,74,0,0.075,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,21,71,0,0.068,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,22,73,0,0.063,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,23,73,0,0.078,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,24,76,0,0.067,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,25,78,0,0.077,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,26,72,0,0.063,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,27,76,0,0.065,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,28,73,0,0.068,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Evosuite,29,75,0,0.068,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,1,0,0,0.004,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,2,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,3,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,4,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,5,0,0,0.001,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,6,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,7,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,8,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,9,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,10,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,11,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,12,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,13,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,14,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,15,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,16,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,17,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,18,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,19,0,0,0.003,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,20,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,21,0,0,0.002,,,,,,,,,,
patch1-Math-5-ACS.patch,Math,5,DRR_Randoop,22,0,0,0.002,,,,,,,,,,
