Patch No.,Project,Bug,Test Category,Seed,Total Test No.,Failing Test No.,Time
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,17,0,0,2.004
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,18,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,19,0,0,2.003
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,20,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,21,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,22,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,23,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,24,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,25,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,26,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,27,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,28,0,0,2.003
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,29,0,0,2.002
patch-Closure-38-fix.patch,Closure,38,Randoop_2019,30,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,1,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,2,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,3,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,4,0,0,2.004
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,5,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,6,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,7,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,8,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,9,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,10,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,11,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,12,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,13,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,14,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,15,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,16,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,17,0,0,2.004
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,18,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,19,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,20,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,21,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,22,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,23,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,24,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,25,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,26,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,27,0,0,2.003
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,28,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,29,0,0,2.002
patch-Closure-57-fix.patch,Closure,57,Randoop_2019,30,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,1,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,2,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,3,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,4,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,5,0,0,2.004
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,6,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,7,0,0,2.001
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,8,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,9,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,10,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,11,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,12,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,13,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,14,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,15,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,16,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,17,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,18,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,19,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,20,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,21,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,22,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,23,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,24,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,25,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,26,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,27,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,28,0,0,2.003
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,29,0,0,2.002
patch-Closure-62-fix.patch,Closure,62,Randoop_2019,30,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,1,0,0,2.001
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,2,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,3,0,0,2.004
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,4,0,0,2.001
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,5,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,6,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,7,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,8,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,9,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,10,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,11,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,12,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,13,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,14,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,15,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,16,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,17,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,18,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,19,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,20,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,21,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,22,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,23,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,24,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,25,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,26,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,27,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,28,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,29,0,0,2.002
patch-Closure-63-fix.patch,Closure,63,Randoop_2019,30,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,1,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,2,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,3,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,4,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,5,0,0,2.004
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,6,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,7,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,8,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,9,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,10,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,11,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,12,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,13,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,14,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,15,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,16,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,17,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,18,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,19,0,0,2.005
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,20,0,0,2.003
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,21,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,22,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,23,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,24,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,25,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,26,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,27,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,28,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,29,0,0,2.002
patch-Closure-70-fix.patch,Closure,70,Randoop_2019,30,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,1,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,2,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,3,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,4,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,5,0,0,2.004
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,6,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,7,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,8,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,9,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,10,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,11,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,12,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,13,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,14,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,15,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,16,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,17,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,18,0,0,2
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,19,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,20,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,21,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,22,0,0,2.003
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,23,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,24,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,25,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,26,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,27,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,28,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,29,0,0,2.002
patch-Closure-86-fix.patch,Closure,86,Randoop_2019,30,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,1,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,2,0,0,2.001
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,3,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,4,0,0,2.003
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,5,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,6,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,7,0,0,2.003
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,8,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,9,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,10,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,11,0,0,2.003
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,12,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,13,0,0,2
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,14,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,15,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,16,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,17,0,0,2.003
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,18,0,0,2.003
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,19,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,20,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,21,0,0,2.003
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,22,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,23,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,24,0,0,2.001
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,25,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,26,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,27,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,28,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,29,0,0,2.002
patch-Closure-92-fix.patch,Closure,92,Randoop_2019,30,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,1,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,2,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,3,0,0,2.003
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,4,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,5,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,6,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,7,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,8,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,9,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,10,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,11,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,12,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,13,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,14,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,15,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,16,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,17,0,0,2.003
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,18,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,19,0,0,2.001
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,20,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,21,0,0,2.003
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,22,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,23,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,24,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,25,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,26,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,27,0,0,2.003
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,28,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,29,0,0,2.002
patch-Closure-93-fix.patch,Closure,93,Randoop_2019,30,0,0,2.002
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,1,700,0,2.196
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,2,603,0,2.222
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,3,644,0,2.193
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,4,649,0,2.207
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,5,598,0,2.227
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,6,524,0,2.217
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,7,818,0,2.236
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,8,773,0,2.212
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,9,730,0,2.237
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,10,533,0,2.195
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,11,582,0,2.227
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,12,762,0,2.231
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,13,729,0,2.232
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,14,545,0,2.205
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,15,461,0,2.189
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,16,517,0,2.176
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,17,561,0,2.198
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,18,930,0,2.25
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,19,550,0,2.213
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,20,685,0,2.215
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,21,591,0,2.204
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,22,530,0,2.206
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,23,644,0,2.26
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,24,526,0,2.181
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,25,652,0,2.222
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,26,589,0,2.195
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,27,545,0,2.218
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,28,539,0,2.224
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,29,655,0,2.205
patch-Lang-21-fix.patch,Lang,21,Randoop_2019,30,647,0,2.224
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,1,2245,0,2.34
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,2,2430,0,2.265
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,3,2326,0,2.275
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,4,2326,0,2.257
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,5,2274,0,2.259
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,6,2211,0,2.267
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,7,2186,0,2.268
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,8,2123,0,2.255
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,9,2272,0,2.237
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,10,2184,0,2.247
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,11,1997,0,2.236
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,12,2391,0,2.282
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,13,2114,0,2.25
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,14,2231,0,2.259
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,15,2294,0,2.258
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,16,2263,0,2.247
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,17,2213,0,2.243
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,18,2110,0,2.235
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,19,2182,0,2.243
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,20,2366,0,2.264
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,21,2394,0,2.27
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,22,2675,0,2.282
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,23,2507,0,2.257
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,24,2402,0,2.28
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,25,2398,0,2.25
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,26,2493,0,2.311
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,27,2404,0,2.383
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,28,2570,0,2.298
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,29,2584,0,2.39
patch-Lang-50-fix.patch,Lang,50,Randoop_2019,30,2478,0,2.257
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,1,1100,0,2.099
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,2,1158,0,2.103
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,3,1072,5,2.109
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,4,1552,0,2.142
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,5,1441,0,2.131
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,6,1177,0,2.116
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,7,1457,0,2.135
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,8,1204,0,2.117
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,9,1249,0,2.134
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,10,1058,0,2.102
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,11,879,0,2.083
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,12,1393,12,2.119
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,13,1205,4,2.114
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,14,1254,0,2.107
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,15,977,0,2.094
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,16,1238,0,2.112
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,17,982,0,2.106
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,18,1082,0,2.101
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,19,1121,0,2.114
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,20,1100,0,2.112
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,21,1201,0,2.115
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,22,1124,0,2.114
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,23,1098,1,2.108
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,24,768,0,2.089
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,25,956,1,2.097
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,26,1208,0,2.107
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,27,1147,0,2.114
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,28,921,0,2.094
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,29,1016,0,2.118
patch-Lang-59-fix.patch,Lang,59,Randoop_2019,30,994,0,2.092
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,1,1807,1,2.199
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,2,1801,0,2.369
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,3,2436,0,2.224
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,4,2651,0,2.263
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,5,2645,0,2.286
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,6,2282,0,2.242
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,7,2490,0,2.241
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,8,2259,0,2.212
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,9,2503,0,2.229
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,10,2259,0,2.229
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,11,2195,0,2.255
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,12,2095,0,2.222
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,13,2449,0,2.236
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,14,2168,0,2.221
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,15,2306,0,2.216
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,16,2444,0,2.24
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,17,2314,0,2.255
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,18,2227,0,2.232
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,19,2382,0,2.264
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,20,2379,0,2.218
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,21,2196,0,2.22
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,22,2501,0,2.231
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,23,2718,0,2.255
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,24,2710,0,2.239
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,25,2691,0,2.221
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,26,2431,0,2.238
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,27,2351,0,2.254
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,28,2683,0,2.232
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,29,2363,0,2.233
patch-Lang-6-fix.patch,Lang,6,Randoop_2019,30,2137,0,2.195
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,1,973,3,2.102
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,2,937,0,2.113
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,3,837,0,2.085
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,4,615,0,2.063
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,5,902,0,2.088
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,6,623,0,2.064
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,7,763,0,2.072
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,8,698,0,2.07
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,9,622,0,2.066
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,10,803,0,2.073
patch-Lang-61-fix.patch,Lang,61,Randoop_2019,11,595,0,2.063
