PROJECT,SEED,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Math_71,28,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,570,99,58,0,93,31,30,8,1,8
Math_71,29,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,570,99,58,0,93,31,30,8,1,8
Math_71,30,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,570,99,58,0,93,31,30,8,1,8
Math_73,1,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,2,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,3,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,4,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,5,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,6,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,7,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,8,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,9,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,10,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,11,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,12,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,13,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,14,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,15,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,16,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,17,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,18,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,19,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,20,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,21,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,22,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,23,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,24,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,25,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,26,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,27,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,28,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,29,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_73,30,org.apache.commons.math.analysis.solvers,BrentSolver,499,20,54,0,95,7,31,3,4,3
Math_74,1,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,2,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,3,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,4,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,5,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,6,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,7,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,8,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,9,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,10,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,11,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,12,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,13,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,14,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,15,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,16,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,17,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,18,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,19,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,20,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,21,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,22,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,23,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,24,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,25,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,26,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,27,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,28,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,29,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_74,30,org.apache.commons.math.ode.nonstiff,EmbeddedRungeKuttaIntegrator,549,99,58,0,89,31,30,8,1,8
Math_75,1,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,2,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,3,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,4,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,5,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,6,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,7,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,8,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,9,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,10,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,11,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,12,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,13,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,14,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,15,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,16,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,17,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,18,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,19,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,20,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,21,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,22,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,23,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,24,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,25,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,26,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,27,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,28,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,29,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_75,30,org.apache.commons.math.stat,Frequency,37,457,8,40,11,118,8,50,2,32
Math_79,1,org.apache.commons.math.util,MathUtils,368,1765,80,267,72,319,66,172,1,60
Math_79,2,org.apache.commons.math.util,MathUtils,342,1791,75,272,69,322,61,177,1,60
Math_79,3,org.apache.commons.math.util,MathUtils,260,1873,58,289,49,342,47,191,0,61
Math_79,4,org.apache.commons.math.util,MathUtils,255,1878,53,294,47,344,42,196,0,61
Math_79,5,org.apache.commons.math.util,MathUtils,255,1878,53,294,47,344,42,196,0,61
Math_79,6,org.apache.commons.math.util,MathUtils,255,1878,53,294,47,344,42,196,0,61
Math_79,7,org.apache.commons.math.util,MathUtils,250,1883,52,295,46,345,41,197,0,61
Math_79,8,org.apache.commons.math.util,MathUtils,250,1883,52,295,46,345,41,197,0,61
Math_79,9,org.apache.commons.math.util,MathUtils,192,1941,43,304,34,357,34,204,0,61
Math_79,10,org.apache.commons.math.util,MathUtils,192,1941,43,304,34,357,34,204,0,61
Math_79,11,org.apache.commons.math.util,MathUtils,185,1948,42,305,33,358,33,205,0,61
Math_79,12,org.apache.commons.math.util,MathUtils,179,1954,41,306,32,359,32,206,0,61
Math_79,13,org.apache.commons.math.util,MathUtils,179,1954,41,306,32,359,32,206,0,61
Math_79,14,org.apache.commons.math.util,MathUtils,179,1954,41,306,32,359,32,206,0,61
Math_79,15,org.apache.commons.math.util,MathUtils,179,1954,41,306,32,359,32,206,0,61
Math_79,16,org.apache.commons.math.util,MathUtils,179,1954,41,306,32,359,32,206,0,61
Math_79,17,org.apache.commons.math.util,MathUtils,179,1954,41,306,32,359,32,206,0,61
Math_79,18,org.apache.commons.math.util,MathUtils,172,1961,38,309,31,360,29,209,0,61
Math_79,19,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,20,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,21,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,22,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,23,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,24,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,25,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,26,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,27,org.apache.commons.math.util,MathUtils,170,1963,37,310,30,361,28,210,0,61
Math_79,28,org.apache.commons.math.util,MathUtils,170,1963,36,311,30,361,27,211,0,61
Math_79,29,org.apache.commons.math.util,MathUtils,170,1963,36,311,30,361,27,211,0,61
Math_79,30,org.apache.commons.math.util,MathUtils,170,1963,36,311,30,361,27,211,0,61
Math_80,1,org.apache.commons.math.linear,EigenDecompositionImpl,5615,0,372,0,772,0,224,0,36,0
Math_80,2,org.apache.commons.math.linear,EigenDecompositionImpl,5336,279,364,8,715,57,216,8,30,6
Math_80,3,org.apache.commons.math.linear,EigenDecompositionImpl,5293,322,358,14,709,63,212,12,30,6
Math_80,4,org.apache.commons.math.linear,EigenDecompositionImpl,5293,322,358,14,709,63,212,12,30,6
Math_80,5,org.apache.commons.math.linear,EigenDecompositionImpl,5293,322,358,14,709,63,212,12,30,6
Math_80,6,org.apache.commons.math.linear,EigenDecompositionImpl,4807,808,326,46,606,166,187,37,14,22
Math_80,7,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,8,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,9,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,10,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,11,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,12,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,13,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,14,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,15,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,16,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,17,org.apache.commons.math.linear,EigenDecompositionImpl,4790,825,325,47,603,169,186,38,14,22
Math_80,18,org.apache.commons.math.linear,EigenDecompositionImpl,4534,1081,313,59,564,208,176,48,13,23
Math_80,19,org.apache.commons.math.linear,EigenDecompositionImpl,4534,1081,313,59,564,208,176,48,13,23
Math_80,20,org.apache.commons.math.linear,EigenDecompositionImpl,4534,1081,313,59,564,208,176,48,13,23
Math_80,21,org.apache.commons.math.linear,EigenDecompositionImpl,4516,1099,311,61,562,210,174,50,13,23
Math_80,22,org.apache.commons.math.linear,EigenDecompositionImpl,4516,1099,311,61,562,210,174,50,13,23
Math_80,23,org.apache.commons.math.linear,EigenDecompositionImpl,4516,1099,311,61,562,210,174,50,13,23
Math_80,24,org.apache.commons.math.linear,EigenDecompositionImpl,4516,1099,311,61,562,210,174,50,13,23
Math_80,25,org.apache.commons.math.linear,EigenDecompositionImpl,4516,1099,311,61,562,210,174,50,13,23
Math_80,26,org.apache.commons.math.linear,EigenDecompositionImpl,4516,1099,311,61,562,210,174,50,13,23
Math_80,27,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_80,28,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_80,29,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_80,30,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,1,org.apache.commons.math.linear,EigenDecompositionImpl,5615,0,372,0,772,0,224,0,36,0
Math_81,2,org.apache.commons.math.linear,EigenDecompositionImpl,5615,0,372,0,772,0,224,0,36,0
Math_81,3,org.apache.commons.math.linear,EigenDecompositionImpl,5615,0,372,0,772,0,224,0,36,0
Math_81,4,org.apache.commons.math.linear,EigenDecompositionImpl,4616,999,323,49,583,189,186,38,18,18
Math_81,5,org.apache.commons.math.linear,EigenDecompositionImpl,4607,1008,321,51,581,191,184,40,18,18
Math_81,6,org.apache.commons.math.linear,EigenDecompositionImpl,4541,1074,314,58,568,204,178,46,15,21
Math_81,7,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,8,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,9,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,10,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,11,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,12,org.apache.commons.math.linear,EigenDecompositionImpl,4291,1324,303,69,525,247,169,55,12,24
Math_81,13,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,300,72,512,260,166,58,11,25
Math_81,14,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,300,72,512,260,166,58,11,25
Math_81,15,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,300,72,512,260,166,58,11,25
Math_81,16,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,17,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,18,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,19,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,20,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,21,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,22,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,299,73,512,260,165,59,11,25
Math_81,23,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,24,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,25,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,26,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,27,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,28,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,29,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_81,30,org.apache.commons.math.linear,EigenDecompositionImpl,4226,1389,298,74,512,260,164,60,11,25
Math_82,1,org.apache.commons.math.optimization.linear,SimplexSolver,251,10,36,0,55,5,25,2,7,2
Math_82,2,org.apache.commons.math.optimization.linear,SimplexSolver,14,247,7,29,6,54,7,20,0,9
Math_82,3,org.apache.commons.math.optimization.linear,SimplexSolver,14,247,7,29,6,54,7,20,0,9
Math_82,4,org.apache.commons.math.optimization.linear,SimplexSolver,14,247,7,29,6,54,7,20,0,9
Math_82,5,org.apache.commons.math.optimization.linear,SimplexSolver,14,247,7,29,6,54,7,20,0,9
Math_82,6,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,7,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,8,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,9,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,10,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,11,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,12,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,13,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,14,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,15,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,16,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,17,org.apache.commons.math.optimization.linear,SimplexSolver,5,256,4,32,3,57,4,23,0,9
Math_82,18,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,19,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,20,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,21,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,22,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,23,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,24,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,25,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,26,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,27,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,28,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,29,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_82,30,org.apache.commons.math.optimization.linear,SimplexSolver,4,257,3,33,2,58,3,24,0,9
Math_85,1,org.apache.commons.math.analysis.solvers,UnivariateRealSolverUtils,100,108,9,13,7,22,9,8,1,5
Math_85,2,org.apache.commons.math.analysis.solvers,UnivariateRealSolverUtils,96,112,7,15,7,22,8,9,1,5
